CIK,FILINGMANAGER_NAME,PERIODOFREPORT,FILING_DATE,SUBMISSIONTYPE,ISAMENDMENT,TABLEVALUETOTAL,TABLEENTRYTOTAL,ISCONFIDENTIALOMITTED,NAMEOFISSUER,CUSIP,TITLEOFCLASS,VALUE,SSHPRNAMT,SSHPRNAMTTYPE,INVESTMENTDISCRETION,weight
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,ASHLAND INC,44209104,COM,6139000,82625,SH,SOLE,0.000638279
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,ASSOCIATED BANC CORPORATION,45487105,COM,2870000,188960,SH,SOLE,0.000298397
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,ASSURANT INC,04621X108,COM,1876000,41670,SH,SOLE,0.00019505
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,ASTEC INDS INC,46224101,COM,824000,23600,SH,SOLE,8.57E-05
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,ASTORIA FINANCIAL CORP,46265104,COM,911000,92364,SH,SOLE,9.47E-05
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,ATLANTIC TELEC NETWORK INC,49079205,COM,512000,10554,SH,SOLE,5.32E-05
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,ATLAS AIR INC,49164205,COM,1212000,29743,SH,SOLE,0.000126013
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,ATMEL CORP,49513104,COM,3439000,494168,SH,SOLE,0.000357557
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,ATMOS ENERGY CORP,49560105,COM,4344000,101751,SH,SOLE,0.000451651
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,ATWOOD OCEANICS INC,50095108,COM,3375000,64235,SH,SOLE,0.000350903
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,AUTODESK INC,52769106,COM,4900000,118806,SH,SOLE,0.000509459
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,AUTOMATIC DATA PROCESSING,53015103,COM,16674000,256444,SH,SOLE,0.001733616
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,AUTONATION INC.,05329W102,COM,896000,20470,SH,SOLE,9.32E-05
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,AUTOZONE INC.,53332102,COM,7622000,19209,SH,SOLE,0.000792469
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,AVALONBAY COMMUNITIES INC,53484101,COM,7620000,60159,SH,SOLE,0.000792261
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,AVERY-DENNISON,53611109,COM,2280000,52929,SH,SOLE,0.000237054
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,AVID TECHNOLOGY,05367P100,COM,214000,34150,SH,SOLE,2.22E-05
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,AVISTA CORP,05379B107,COM,1845000,67320,SH,SOLE,0.000191827
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,AVNET INC,53807103,COM,5578000,154079,SH,SOLE,0.000579951
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,AVON PRODUCTS INC.,54303102,COM,4738000,228560,SH,SOLE,0.000492616
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,BB&T CORPORATION,54937107,COM,11615000,370019,SH,SOLE,0.001207626
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,B AND G FOODS INC,05508R106,COM,1813000,59455,SH,SOLE,0.0001885
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,BRE PROPERTIES INC,5.56E+109,COM,4213000,86541,SH,SOLE,0.000438031
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,BMC SOFTWARE INC,55921100,COM,3220000,69505,SH,SOLE,0.000334787
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,BADGER METER INC,56525108,COM,861000,16096,SH,SOLE,8.95E-05
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,BAKER HUGHES INC,57224107,COM,10841000,233598,SH,SOLE,0.001127152
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,BALCHEM CORP,57665200,COM,1461000,33256,SH,SOLE,0.000151902
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,BALL CORPORATION,58498106,COM,3759000,79013,SH,SOLE,0.000390828
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,BALLY TECHNOLOGIES INC,05874B107,COM,2408000,46343,SH,SOLE,0.000250363
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,BANCORPSOUTH,59692103,COM,1526000,93603,SH,SOLE,0.00015866
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,BANK OF AMERICA CORP,60505104,COM,69682000,5721010,SH,SOLE,0.007244922
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,BANK OF HAWAII CORP,62540109,COM,2564000,50467,SH,SOLE,0.000266582
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,BANK MUTUAL CORP,63750103,COM,268000,48460,SH,SOLE,2.79E-05
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,BANK OF THE OZARKS,63904106,COM,1499000,33801,SH,SOLE,0.000155853
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,BANK OF NEW YORK CO INC,64058100,COM,17219000,615173,SH,SOLE,0.00179028
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,BANNER CORPORATION,06652V208,COM,626000,19660,SH,SOLE,6.51E-05
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,"BARD (C.R.), INC.",67383109,COM,4053000,40220,SH,SOLE,0.000421395
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,BARNES & NOBLE,67774109,COM,698000,42448,SH,SOLE,7.26E-05
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,BARNES GROUP INC,67806109,COM,1538000,53158,SH,SOLE,0.000159908
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,BILL BARRETT CORP,06846N104,COM,1097000,54128,SH,SOLE,0.000114056
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,BASIC ENERGY SERVICES INC,06985P100,COM,417000,30532,SH,SOLE,4.34E-05
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,"BAXTER INTERNATIONAL, INC.",71813109,COM,20968000,288650,SH,SOLE,0.002180068
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,BBCN BANCORP INC,73295107,COM,1157000,88610,SH,SOLE,0.000120295
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,BE AEROSPACE INC,73302101,COM,7103000,117813,SH,SOLE,0.000738508
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,BEAM INC,73730103,COM,5386000,84769,SH,SOLE,0.000559989
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,BECTON DICKINSON & CO.,75887109,COM,9805000,102553,SH,SOLE,0.001019438
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,"BED, BATH, BEYOND",75896100,COM,7702000,119565,SH,SOLE,0.000800786
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,BEL FUSE INC,77347300,COM,185000,11837,SH,SOLE,1.92E-05
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,ASPEN INSURANCE HOLDINGS LTD,G05384105,COM,3035000,78680,SH,SOLE,0.000315553
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,ACCENTURE LTD,G1151C101,COM,25881000,340679,SH,SOLE,0.002690879
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,COVIDIEN LTD,G2554F113,COM,16932000,249583,SH,SOLE,0.001760441
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,DELPHI AUTOMOTIVE PLC,G27823106,COM,6581000,148216,SH,SOLE,0.000684235
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,EATON CORP.,G29183103,COM,15256000,249085,SH,SOLE,0.001586185
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,ENSCO PLC,G3157S106,COM,7374000,122903,SH,SOLE,0.000766684
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,EVEREST REINSURANCE HOLDINGS INC,G3223R108,COM,7464000,57475,SH,SOLE,0.000776041
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,HELEN OF TROY LTD,G4388N106,COM,1371000,35746,SH,SOLE,0.000142545
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,INGERSOLL-RAND,G47791101,COM,8016000,145720,SH,SOLE,0.000833433
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,INVESCO LTD,G491BT108,COM,6752000,233135,SH,SOLE,0.000702014
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,NABORS INDUSTRY INC,G6359F103,COM,2496000,153880,SH,SOLE,0.000259512
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,ROWAN COMPANIES,G7665A101,COM,2323000,65696,SH,SOLE,0.000241525
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,SEAGATE TECHNOLOGY,G7945M107,COM,6174000,168870,SH,SOLE,0.000641918
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,SIGNET JEWELERS LTD,G81276100,COM,6103000,91095,SH,SOLE,0.000634536
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,UTI WORLDWIDE INC,G87210103,COM,1690000,116718,SH,SOLE,0.000175711
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,TOWER LIMITED,G8988C105,COM,812000,44027,SH,SOLE,8.44E-05
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,XL GROUP PLC,G98290102,COM,4725000,155953,SH,SOLE,0.000491264
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,ACE LTD,H0023R105,COM,15962000,179408,SH,SOLE,0.001659588
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,GARMIN LTD,H2906T109,COM,1913000,57913,SH,SOLE,0.000198897
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,NOBLE DRILLING,H5833N103,COM,5098000,133621,SH,SOLE,0.000530045
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,PENTAIR INC,H6169Q108,COM,5749000,108991,SH,SOLE,0.00059773
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,TE CONNECTIVITY LTD,H84989104,COM,9317000,222205,SH,SOLE,0.0009687
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,TYCO INTERNATIONAL LTD,H89128104,COM,7885000,246398,SH,SOLE,0.000819813
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,LYONDELL BASELL INDUSTRIES NV,N53745100,COM,12706000,200759,SH,SOLE,0.001321058
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,STILLWATER MINING,86074Q102,COM,1710000,132255,SH,SOLE,0.000177791
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,STONE ENERGY CORP,861642106,COM,1205000,55406,SH,SOLE,0.000125285
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,STRAYER EDUCATION INC,863236105,COM,618000,12774,SH,SOLE,6.43E-05
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,STRYKER CORPORATION,863667101,COM,9975000,152903,SH,SOLE,0.001037113
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,STURM RUGER & CO INC,864159108,COM,1099000,21667,SH,SOLE,0.000114264
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,SUNCOKE ENERGY INC,86722A103,COM,1287000,78798,SH,SOLE,0.000133811
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,SUNTRUST BANKS INC,867914103,COM,8210000,284954,SH,SOLE,0.000853604
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,SUPER MICRO COMPUTER INC,86800U104,COM,337000,29819,SH,SOLE,3.50E-05
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,SUPERIOR ENERGY SERVICES INC,868157108,COM,4658000,179367,SH,SOLE,0.000484298
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,SUPERIOR INDUSTIRES INTERNATIONAL INC,868168105,COM,487000,26053,SH,SOLE,5.06E-05
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,SUPERTEX INC,868532102,COM,259000,11657,SH,SOLE,2.69E-05
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,SUPERVALU INC,868536103,COM,1171000,232359,SH,SOLE,0.00012175
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,SURMODICS INC,868873100,COM,373000,13690,SH,SOLE,3.88E-05
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,SUSQUEHANNA BANCSHARES INC,869099101,COM,2610000,209960,SH,SOLE,0.000271365
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,SWIFT ENERGY INC,870738101,COM,716000,48368,SH,SOLE,7.44E-05
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,SYKES ENTERPRISES INC,871237103,COM,699000,43826,SH,SOLE,7.27E-05
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,SYMANTEC CORPORATION,871503108,COM,8993000,364395,SH,SOLE,0.000935013
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,SYMMETRICOM INC,871543104,COM,208000,45767,SH,SOLE,2.16E-05
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,SYMMETRY MEDICAL INC,871546206,COM,474000,41379,SH,SOLE,4.93E-05
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,SYNCHRONOSS TECHNOLOGIES INC,87157B103,COM,945000,30450,SH,SOLE,9.83E-05
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,SYNAPTICS INC,87157D109,COM,1471000,36150,SH,SOLE,0.000152942
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,SYNOPSYS INC,871607107,COM,6207000,172989,SH,SOLE,0.000645349
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,SYNOVUS FINANCIAL CORP,87161C105,COM,2453000,885609,SH,SOLE,0.000255041
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,SYNNEX CORP,87162W100,COM,1103000,29802,SH,SOLE,0.00011468
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,SYSCO CORP.,871829107,COM,10897000,309831,SH,SOLE,0.001132974
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,TCF FINANCIAL CORPORATION,872275102,COM,2743000,183342,SH,SOLE,0.000285193
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,TECO ENERGY,872375100,COM,1924000,107978,SH,SOLE,0.000200041
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,TJX COS INC NEW,872540109,COM,18026000,385579,SH,SOLE,0.001874185
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,TTM TECHNOLOGIES,87305R109,COM,448000,58984,SH,SOLE,4.66E-05
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,TW TELECOM INC,87311L104,COM,4309000,171051,SH,SOLE,0.000448012
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,TAKE-TWO INTERACTIVE SOFTWARE,874054109,COM,1665000,103079,SH,SOLE,0.000173112
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,TANGER FACTORY OUTLET CENTER,875465106,COM,3828000,105800,SH,SOLE,0.000398002
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,TARGET CORPORATION,8.76E+110,COM,23553000,344095,SH,SOLE,0.002448834
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,TAUBMAN CENTERS INC,876664103,COM,5533000,71251,SH,SOLE,0.000575273
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,TECH DATA CORP,878237106,COM,1937000,42473,SH,SOLE,0.000201392
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,TECHNE CORP,878377100,COM,2643000,38953,SH,SOLE,0.000274796
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,TELEDYNE TECHNOLOGIES INC,879360105,COM,3291000,41952,SH,SOLE,0.000342169
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,TELEFLEX INC,879369106,COM,3895000,46088,SH,SOLE,0.000404968
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,TELEPHONE & DATA SYSTEMS,879433829,COM,2381000,113012,SH,SOLE,0.000247555
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,TELLABS INC,879664100,COM,787000,376597,SH,SOLE,8.18E-05
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,TELETECH HOLDINGS INC,879939106,COM,525000,24735,SH,SOLE,5.46E-05
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,TEMPUR PEDIC INTERNATIONAL,88023U101,COM,3338000,67248,SH,SOLE,0.000347056
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,TENET HEALTHCARE CORP,88033G407,COM,2624000,55139,SH,SOLE,0.00027282
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,BELDEN CDT INC,77454106,COM,2586000,50073,SH,SOLE,0.00026887
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,BEMIS COMPANY,81437105,COM,2198000,54458,SH,SOLE,0.000228529
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,BENCHMARK ELECTRS INC,08160H101,COM,1119000,62083,SH,SOLE,0.000116344
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,BERKLEY (WR) CORP,84423102,COM,5499000,123928,SH,SOLE,0.000571738
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,BERKSHIRE HATHAWAY INC,84670702,COM,100487000,964371,SH,SOLE,0.010447755
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,BEST BUY INC,86516101,COM,3115000,140625,SH,SOLE,0.00032387
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,BIG 5 SPORTING GOODS CORP,08915P101,COM,298000,19103,SH,SOLE,3.10E-05
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,CONSOLIDATED STORES CORP,89302103,COM,2297000,65119,SH,SOLE,0.000238822
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,BIGLARI HOLDINGS INC,08986R101,COM,507000,1358,SH,SOLE,5.27E-05
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,BIO-RAD LABORATORIES - CL A,90572207,COM,2852000,22632,SH,SOLE,0.000296526
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,BIO-REFERENCE LABS INC,09057G602,COM,713000,27427,SH,SOLE,7.41E-05
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,BIOGEN IDEC INC,09062X103,COM,24103000,124946,SH,SOLE,0.002506018
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,BIOMED REALTY TRUST INC,09063H107,COM,4465000,206697,SH,SOLE,0.000464231
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,BJ S RESTAURANTS INC,09180C106,COM,927000,27852,SH,SOLE,9.64E-05
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,BLACK BOX CORP,91826107,COM,400000,18334,SH,SOLE,4.16E-05
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,BLACK HILLS CORP,92113109,COM,2191000,49742,SH,SOLE,0.000227801
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,BLACKBAUD INC,09227Q100,COM,1521000,51325,SH,SOLE,0.00015814
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,BLACKROCK,09247X101,COM,17082000,66499,SH,SOLE,0.001776036
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,H&R BLOCK INC,93671105,COM,4220000,143441,SH,SOLE,0.000438759
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,BLUCORA INC,95229100,COM,711000,45925,SH,SOLE,7.39E-05
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,BLUE NILE INC,09578R103,COM,483000,14019,SH,SOLE,5.02E-05
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,BLYTH INC,09643P207,COM,220000,12663,SH,SOLE,2.29E-05
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,BOB EVANS FARMS,96761101,COM,1336000,31358,SH,SOLE,0.000138906
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,BOEING COMPANY,97023105,COM,30891000,359827,SH,SOLE,0.003211775
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,BORG-WARNER INC.,99724106,COM,4729000,61143,SH,SOLE,0.00049168
1223779,TEXAS PERMANENT SCHOOL FUND,31/3/2013,22/5/2013,13F-HR,,9618047000,1518,N,BOSTON BEER COMPANY INC - CL A,100557107,COM,1515000,9491,SH,SOLE,0.000157516
